sample_id,record_id,surface_group_id,source_group_id,v4_split,target_liquid_id,n_probes,n_unique_liquids,fit_status,boundary_fit,nnls_dispersion_mj_m2,nnls_polar_mj_m2,nnls_total_mj_m2,nnls_residual_norm,legacy_sqrt_dispersion,legacy_sqrt_polar,legacy_squared_dispersion_mj_m2,legacy_squared_polar_mj_m2,legacy_negative_coefficient,target_contact_angle_deg,nnls_physical_prediction_deg,legacy_squared_physical_prediction_deg
PA_EXT_FA599DFEA153,EXT_FA599DFEA153,SFC_B23DE8940451,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,10.989983330390245,0.032960980783243096,11.022944311173488,0.0,3.315114376667907,0.18155159262105955,10.989983330390245,0.032960980783243166,no,107.0,122.62575219200302,122.62575219200302
PA_EXT_77B7B95A656C,EXT_77B7B95A656C,SFC_B23DE8940451,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,10.98998333039025,2.0718211623205156,13.061804492710767,0.0,3.315114376667907,1.4393822155079299,10.989983330390245,2.0718211623205165,no,105.0,94.00011486374069,94.00011486374069
PA_EXT_5AF9983FF446,EXT_5AF9983FF446,SFC_B23DE8940451,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,2.890818640765342,6.225934778723888,9.11675341948923,0.0,1.7002407596470976,2.495182313724567,2.89081864076534,6.225934778723883,no,94.0,121.52704261856235,121.52704261856238
PA_EXT_B067D03F4F2E,EXT_B067D03F4F2E,SFC_C90D1535E78D,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,27.57886694415605,0.0,27.57886694415605,1.0166403112283717,5.345558904361637,-0.31009648097031695,28.57499999999998,0.09615982751017414,yes,101.0,109.04919345542869,104.68374876513815
PA_EXT_1B40295A791F,EXT_1B40295A791F,SFC_C90D1535E78D,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,28.575,0.39633328560818043,28.97133328560818,0.0,5.345558904361637,0.6295500660060184,28.57499999999998,0.3963332856081821,no,84.0,75.77302444821828,75.77302444821828
PA_EXT_3B5D655ADA7C,EXT_3B5D655ADA7C,SFC_C90D1535E78D,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,17.132876299151278,2.011496176492746,19.144372475644023,0.0,4.139187879180079,1.4182722504839276,17.132876299151278,2.0114961764927446,no,60.0,80.70694922635106,80.70694922635106
PA_EXT_2E5AD1B19DD9,EXT_2E5AD1B19DD9,SFC_F92838A9E6A2,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,25.184125943045295,0.0,25.184125943045295,1.765223944237377,5.181594575159974,-0.5384300889772647,26.848922341327274,0.28990696071606525,yes,105.0,110.8725218189888,103.28046363651438
PA_EXT_9E923F72BEB3,EXT_9E923F72BEB3,SFC_F92838A9E6A2,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,26.84892234132732,0.15217875944346182,27.001101100770782,0.0,5.181594575159977,0.39010096057747096,26.848922341327302,0.15217875944346554,no,88.0,79.95252741581984,79.95252741581982
PA_EXT_88A27790C2BD,EXT_88A27790C2BD,SFC_F92838A9E6A2,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,15.916064370967247,1.367713874998247,17.283778245965493,0.0,3.9894942500230846,1.1694929991232297,15.916064370967254,1.3677138749982465,no,63.0,83.13796011472671,83.1379601147267
PA_EXT_4DA44BDBC109,EXT_4DA44BDBC109,SFC_F8CAAE03FE56,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,27.992614260855937,0.0,27.992614260855937,0.006707295353280074,5.291424857859754,-0.002045864857915752,27.999177026376117,4.18556301685464e-06,yes,96.0,108.7443278042202,108.71523148311148
PA_EXT_AB64302191E1,EXT_AB64302191E1,SFC_F8CAAE03FE56,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,27.999177026376156,1.220398142189712,29.219575168565868,0.0,5.291424857859756,1.1047163175176362,27.999177026376138,1.2203981421897268,no,82.0,72.21012473186013,72.2101247318601
PA_EXT_90EB026C806A,EXT_90EB026C806A,SFC_F8CAAE03FE56,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,14.980781022410978,4.135985801789823,19.116766824200802,0.0,3.870501391604322,2.0337123203122442,14.980781022410993,4.135985801789812,no,61.0,85.06135732140176,85.06135732140173
PA_EXT_1D5570A27934,EXT_1D5570A27934,SFC_96459A5711ED,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,10.582714902581952,0.37097473971356215,10.953689642295513,0.0,3.25310849843376,0.6090769571355974,10.582714902581953,0.3709747397135583,no,106.0,117.59543230367245,117.59543230367248
PA_EXT_C2CBB107CCEB,EXT_C2CBB107CCEB,SFC_96459A5711ED,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,10.582714902581971,2.4499036229704276,13.0326185255524,0.0,3.253108498433762,1.5652167974342832,10.582714902581966,2.449903622970434,no,102.0,93.6807663370289,93.6807663370289
PA_EXT_608AC2D3D381,EXT_608AC2D3D381,SFC_96459A5711ED,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,4.102903266042321,5.606397053482275,9.709300319524596,0.0,2.0255624567122874,2.3677831517016665,4.1029032660423175,5.606397053482278,no,95.0,115.56999855314648,115.5699985531465
PA_EXT_0AE552940B30,EXT_0AE552940B30,SFC_DE9D8D16E40F,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,25.10136364422178,0.0,25.10136364422178,3.042324389145712,5.291424857859753,-0.9279723385199747,27.99917702637611,0.8611326610582306,yes,104.0,110.93744777587982,98.00181153336891
PA_EXT_3549187670B3,EXT_3549187670B3,SFC_DE9D8D16E40F,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,27.999177026376138,0.16355498068212052,28.16273200705826,0.0,5.291424857859755,0.4044193129440341,27.999177026376127,0.1635549806821246,no,90.0,78.4473916893813,78.44739168938126
PA_EXT_925A4AF449D5,EXT_925A4AF449D5,SFC_DE9D8D16E40F,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,12.822312003439182,2.3189337873924947,15.141245790831675,0.0,3.5808256036058483,1.5228045795152099,12.822312003439189,2.318933787392495,no,61.0,89.72475606097458,89.72475606097456
PA_EXT_AF4963616E76,EXT_AF4963616E76,SFC_A7A6BDD5941D,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,50.799999999999976,9.57694453790433,60.37694453790431,0.0,7.1274118724821856,3.0946638812485463,50.80000000000001,9.576944537904316,no,0.0,58.5745639041323,58.5745639041323
PA_EXT_74D717509DFB,EXT_74D717509DFB,SFC_A7A6BDD5941D,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,50.80000000000001,30.62688248867178,81.4268824886718,0.0,7.127411872482184,5.534155987020224,50.79999999999999,30.62688248867179,no,0.0,0.0,0.0
PA_EXT_6E149AD2F9BC,EXT_6E149AD2F9BC,SFC_A7A6BDD5941D,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,15.963659534003991,57.48401264326431,73.4476721772683,0.0,3.995454859462697,7.581821195680114,15.96365953400408,57.48401264326423,no,0.0,83.04142666132327,83.0414266613231
PA_EXT_A77898F3791B,EXT_A77898F3791B,SFC_AEE4770633F2,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,0.12509127850445625,0.0,0.12509127850445625,0.3757037782907391,0.3884206967614635,-0.11459748177252974,0.1508706376726608,0.013132582828605285,yes,166.0,162.67538721355936,158.078133818271
PA_EXT_2B7215CA739E,EXT_2B7215CA739E,SFC_AEE4770633F2,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,boundary_fit,yes,0.11650196646723551,0.0,0.11650196646723551,0.6125814004221988,0.38842069676146357,-0.10254516129032962,0.15087063767266085,0.010515510104059716,yes,159.0,157.89528984824537,154.28221901892815
PA_EXT_6A76549F5884,EXT_6A76549F5884,SFC_AEE4770633F2,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,boundary_fit,yes,0.07889125236227898,0.0,0.07889125236227898,0.28740902076608743,0.3729472506420532,-0.09242866315670946,0.13908965176146645,0.008543057772936461,yes,153.0,157.0998418203524,153.55322581654502
PA_EXT_14B3DFB49864,EXT_14B3DFB49864,SFC_E0770C382AAA,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,0.29323513973742227,8.594973199194437e-06,0.2932437347106215,0.0,0.5415119017504803,0.0029317184720225554,0.29323513973742177,8.594973199198267e-06,no,164.0,158.42932902481155,158.42932902481152
PA_EXT_038669031712,EXT_038669031712,SFC_E0770C382AAA,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,boundary_fit,yes,0.22051830822598786,0.0,0.22051830822598786,0.9354279033113606,0.5415119017504806,-0.15658915721963862,0.29323513973742216,0.024520164158756703,yes,152.0,154.0106407139157,149.29994995988727
PA_EXT_6181C20E4C23,EXT_6181C20E4C23,SFC_E0770C382AAA,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,boundary_fit,yes,0.2088019864822894,0.0,0.2088019864822894,0.9032792389122409,0.7463137636476593,-0.29048807266845367,0.5569842338099343,0.08438332036263282,yes,148.0,150.66581621304277,142.23968171314868
PA_EXT_72A5665216D0,EXT_72A5665216D0,SFC_D1ADE9B03D51,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,39.182035398890676,0.0,39.182035398890676,9.386108367542171,7.127411872482182,-2.862958651781328,50.79999999999996,8.196532241809559,yes,126.0,101.3664641532741,61.58011016912868
PA_EXT_2BFE763DBE7F,EXT_2BFE763DBE7F,SFC_D1ADE9B03D51,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,boundary_fit,yes,35.42869540559912,0.0,35.42869540559912,15.285785533138935,7.127411872482186,-2.5588164150344532,50.800000000000026,6.547541445849771,yes,84.0,73.6338134331509,23.15296102627097
PA_EXT_8D65AE043571,EXT_8D65AE043571,SFC_D1ADE9B03D51,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,boundary_fit,yes,19.73417315929798,0.0,19.73417315929798,7.162863033307658,6.736936982614284,-2.303524965147362,45.38631990771606,5.306227265057155,yes,0.0,75.72690328480888,27.07265663744123
PA_EXT_C6C3DE3E198C,EXT_C6C3DE3E198C,SFC_F4A35D2DD4C5,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,0.6951370729629662,0.02107627517409042,0.7162133481370566,0.0,0.8337488068734883,0.14517670327600948,0.6951370729629652,0.0210762751740905,no,147.0,149.83386220015834,149.83386220015834
PA_EXT_CB7F947E87F6,EXT_CB7F947E87F6,SFC_F4A35D2DD4C5,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,0.6951370729629666,0.076837898519718,0.7719749714826846,0.0,0.833748806873489,0.2771964980293188,0.6951370729629663,0.07683789851971813,no,143.0,141.1501074111485,141.1501074111485
PA_EXT_08747D17F0BD,EXT_08747D17F0BD,SFC_F4A35D2DD4C5,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,0.44123387824241234,0.1505529298779954,0.5917868081204077,0.0,0.6642543776614596,0.388011507404091,0.44123387824241295,0.15055292987799498,no,140.0,144.44973169653494,144.4497316965349
PA_EXT_8197A3621B99,EXT_8197A3621B99,SFC_B6F1BA3CA55E,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,1.8735106682064444,0.0,1.8735106682064444,0.5434862241612777,1.419014165715067,-0.16577462422735154,2.013601202500028,0.027481226037719606,yes,145.0,145.53055469075883,141.7631016118134
PA_EXT_9C403EA34EBF,EXT_9C403EA34EBF,SFC_B6F1BA3CA55E,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,boundary_fit,yes,2.0058373539755237,0.0,2.0058373539755237,0.035616519794067436,1.4190141657150674,-0.005962149298632955,2.0136012025000287,3.5547224259189435e-05,yes,136.0,134.0282064250642,133.90992106935477
PA_EXT_0DF6420B4440,EXT_0DF6420B4440,SFC_B6F1BA3CA55E,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,1.4734025259769379,0.01643050443695989,1.4898330304138978,0.0,1.2138379323356718,0.12818152923475262,1.473402525976939,0.01643050443695974,no,127.0,131.2532806209906,131.25328062099058
PA_EXT_E6B7DB163BBF,EXT_E6B7DB163BBF,SFC_ADC096AE0D75,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,50.800000000000004,9.576944537904309,60.376944537904315,0.0,7.127411872482182,3.094663881248546,50.79999999999996,9.576944537904314,no,129.0,58.57456390413233,58.57456390413233
PA_EXT_CE643B4A3F85,EXT_CE643B4A3F85,SFC_ADC096AE0D75,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,boundary_fit,yes,34.28066209914935,0.0,34.28066209914935,16.55046537164513,7.127411872482186,-2.7705218274594205,50.800000000000026,7.6757911964290875,yes,0.0,74.88027411477913,17.958660878366135
PA_EXT_FE000B13E4CD,EXT_FE000B13E4CD,SFC_ADC096AE0D75,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,boundary_fit,yes,48.90980391315584,0.0,48.90980391315584,23.923584482606067,14.657466784153593,-7.693651805882306,214.84133252856589,59.19227811015607,yes,0.0,15.753489543639056,0.0
PA_EXT_80DEF70D19C2,EXT_80DEF70D19C2,SFC_7E09C519A040,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,0.22795474387525805,0.042974605103258616,0.27092934897851667,0.0,0.47744606383889915,0.20730317195657794,0.22795474387525816,0.04297460510325852,no,156.0,153.90764830630687,153.9076483063069
PA_EXT_9AB928688B6A,EXT_9AB928688B6A,SFC_7E09C519A040,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,0.22795474387525827,0.016514181525286612,0.24446892540054488,0.0,0.4774460638388992,0.12850751544282007,0.22795474387525821,0.01651418152528664,no,150.0,151.386352789681,151.386352789681
PA_EXT_5361E028DB1F,EXT_5361E028DB1F,SFC_7E09C519A040,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,0.3347876276809818,0.003889752154253759,0.33867737983523555,0.0,0.5786083543131593,0.06236787758336581,0.33478762768098247,0.0038897521542537034,no,150.0,146.89159325116253,146.8915932511625
PA_EXT_3C536EB8B2E0,EXT_3C536EB8B2E0,SFC_FE1BCA204FFA,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,0.6951370729629663,7.532584379839864e-05,0.6952123988067648,0.0,0.8337488068734887,0.008679046249352685,0.695137072962966,7.532584379840291e-05,no,151.0,153.04361261097688,153.04361261097688
PA_EXT_E53A49812943,EXT_E53A49812943,SFC_FE1BCA204FFA,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,0.6951370729629669,0.008829051822135303,0.7039661247851022,0.0,0.8337488068734891,0.09396303433869845,0.6951370729629666,0.008829051822135423,no,145.0,143.73921405818956,143.73921405818953
PA_EXT_EE607E307472,EXT_EE607E307472,SFC_FE1BCA204FFA,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,0.5245473790269859,0.027406424868201454,0.5519538038951873,0.0,0.7242564318160982,0.16554885945907735,0.5245473790269866,0.027406424868201346,no,140.0,142.8226386526137,142.8226386526137
PA_EXT_618188348392,EXT_618188348392,SFC_01B9AA1C0B74,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,15.984103460638162,0.4801275271651883,16.46423098780335,0.0,3.9980124387798193,0.6929123517193125,15.984103460638158,0.4801275271651883,no,113.0,110.56245828080863,110.56245828080863
PA_EXT_069D7AE7FCAD,EXT_069D7AE7FCAD,SFC_B1D8AACA85B5,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,35.38216165976539,1.0971377350994946,36.47929939486488,0.0,5.948290650242757,1.0474434281141323,35.382161659765394,1.0971377350994853,no,76.0,91.80560234603696,91.805602346037
PA_EXT_8935C7528E56,EXT_8935C7528E56,SFC_662849118DF0,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,35.929804737312274,3.9038041259348177,39.83360886324709,0.0,5.994147540502509,1.9758046780830363,35.92980473731228,3.9038041259348106,no,64.0,80.99552199533827,80.9955219953383
PA_EXT_C98B044A6F7F,EXT_C98B044A6F7F,SFC_29A9F5906DC4,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,36.47271080559766,1.761263235626932,38.23397404122459,0.0,6.039264094705383,1.3271259305834346,36.472710805597636,1.7612632356269473,no,74.0,87.99237508552132,87.99237508552127
PA_EXT_4299E75704B2,EXT_4299E75704B2,SFC_01B9AA1C0B74,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,15.984103460638172,0.2416365107909671,16.22573997142914,0.0,3.99801243877982,0.49156536777011395,15.984103460638165,0.24163651079096737,no,92.0,93.73623112426466,93.73623112426466
PA_EXT_C0A69AE67463,EXT_C0A69AE67463,SFC_B1D8AACA85B5,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,35.38216165976543,5.959083636311379,41.341245296076806,0.0,5.948290650242758,2.4411234373360546,35.382161659765416,5.959083636311394,no,64.0,49.62024230895628,49.620242308956264
PA_EXT_59A1C74C7C24,EXT_59A1C74C7C24,SFC_662849118DF0,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,35.929804737312296,11.64480127787324,47.57460601518554,0.0,5.994147540502509,3.412447989035618,35.92980473731228,11.644801277873233,no,54.0,36.51293080655584,36.51293080655587
PA_EXT_28942280B8C6,EXT_28942280B8C6,SFC_29A9F5906DC4,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,36.47271080559768,6.520329557164074,42.993040362761754,0.0,6.039264094705387,2.5534935984184686,36.47271080559768,6.520329557164099,no,60.0,46.81694601371442,46.81694601371435
PA_EXT_264C8AB42663,EXT_264C8AB42663,SFC_01B9AA1C0B74,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,18.11790298894791,0.10404390813378565,18.221946897081697,0.0,4.256513008196721,0.32255837941958176,18.117902988947897,0.10404390813378687,no,83.0,78.78995355639954,78.78995355639955
PA_EXT_0C90915034B7,EXT_0C90915034B7,SFC_B1D8AACA85B5,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,17.29733056862449,13.038981815911214,30.336312384535702,0.0,4.159005959195597,3.610953034298729,17.29733056862449,13.038981815911198,no,48.0,80.38393419527856,80.38393419527856
PA_EXT_197AF6112F5C,EXT_197AF6112F5C,SFC_662849118DF0,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,17.220044524798073,21.329066187913455,38.549110712711524,0.0,4.149704149068713,4.618340198373593,17.22004452479809,21.329066187913437,no,47.0,80.53558224523735,80.53558224523731
PA_EXT_F7284554E363,EXT_F7284554E363,SFC_29A9F5906DC4,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,19.934299621771864,12.837059660997717,32.77135928276958,0.0,4.464784386929774,3.582884265643772,19.93429962177188,12.83705966099771,no,46.0,75.35385154164516,75.35385154164514
PA_EXT_832E508A7F45,EXT_832E508A7F45,SFC_4640D599C795,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,35.38216165976541,17.714038367238423,53.09620002700383,0.0,5.948290650242757,4.208804862100217,35.382161659765394,17.714038367238423,no,43.0,53.9331500375276,53.93315003752762
PA_EXT_263F0D060209,EXT_263F0D060209,SFC_869B011AB104,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,34.83015014526247,1.7452949500755495,36.57544509533802,0.0,5.9017073923791274,1.3210961168951936,34.830150145262444,1.745294950075559,no,74.0,89.0714802566235,89.07148025662349
PA_EXT_4511C3A71669,EXT_4511C3A71669,SFC_52F0F5BD3D6C,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,37.0105122421383,4.13337395810601,41.14388620024431,0.0,6.083626569911921,2.0330700819465153,37.01051224213828,4.13337395810601,no,71.0,79.67542178643417,79.67542178643417
PA_EXT_8BBA4B544E54,EXT_8BBA4B544E54,SFC_8864A171D8DB,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,36.472710805597664,2.961633275100568,39.43434408069823,0.0,6.039264094705382,1.7209396488838822,36.47271080559762,2.9616332751005796,no,74.0,83.55231166117163,83.5523116611716
PA_EXT_2EB8A593D55E,EXT_2EB8A593D55E,SFC_4640D599C795,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,35.38216165976541,24.36179488527885,59.743956545044256,0.0,5.948290650242759,4.935766899406705,35.38216165976543,24.361794885278876,no,24.0,0.0,0.0
PA_EXT_A9A71A63993D,EXT_A9A71A63993D,SFC_869B011AB104,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,34.83015014526249,6.987710567941306,41.8178607132038,0.0,5.901707392379131,2.6434278064553483,34.83015014526248,6.987710567941334,no,62.0,48.069622431009016,48.06962243100897
PA_EXT_B078FBEC9CEC,EXT_B078FBEC9CEC,SFC_52F0F5BD3D6C,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,37.010512242138326,7.722773104253106,44.73328534639143,0.0,6.083626569911924,2.778987784113692,37.01051224213832,7.722773104253128,no,52.0,43.2995601081668,43.29956010816679
PA_EXT_57487A07628B,EXT_57487A07628B,SFC_8864A171D8DB,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,36.472710805597664,6.520329557164077,42.99304036276174,0.0,6.039264094705384,2.553493598418466,36.47271080559764,6.520329557164086,no,56.0,46.81694601371444,46.81694601371446
PA_EXT_45CE8585FF60,EXT_45CE8585FF60,SFC_4640D599C795,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,25.149983748249873,30.757734248870428,55.9077179971203,0.0,5.01497594692636,5.545965583094647,25.149983748249944,30.75773424887035,no,48.0,65.9686658807046,65.96866588070448
PA_EXT_B488569FF3A6,EXT_B488569FF3A6,SFC_869B011AB104,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,17.673815121957475,14.087778282415908,31.761593404373382,0.0,4.2040236823735295,3.753368924368598,17.673815121957492,14.087778282415888,no,49.0,79.64902478322053,79.64902478322048
PA_EXT_489544822E64,EXT_489544822E64,SFC_52F0F5BD3D6C,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,26.27562502284021,11.59468903475487,37.87031405759508,0.0,5.1259755191417185,3.4050975073784437,26.27562502284021,11.594689034754891,no,45.0,63.999217850130066,63.999217850130066
PA_EXT_5C43DD51F487,EXT_5C43DD51F487,SFC_8864A171D8DB,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,24.704722698625027,10.577612757805348,35.282335456430374,0.0,4.970384562448366,3.25232420859381,24.704722698625037,10.577612757805353,no,46.0,66.75126686095271,66.75126686095268
PA_EXT_0780FA855EA7,EXT_0780FA855EA7,SFC_CA0DF2A414ED,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,32.01748749394791,11.641742699684473,43.65923019363238,0.0,5.658399729070746,3.411999809449658,32.0174874939479,11.641742699684503,no,74.0,66.72051210750223,66.72051210750219
PA_EXT_F2DE1724D72F,EXT_F2DE1724D72F,SFC_0FBA62725BE6,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,37.5428427326626,0.3371230571818454,37.87996578984445,0.0,6.127221452882424,0.5806229905729213,37.5428427326626,0.3371230571818427,no,76.0,95.74745613355505,95.74745613355506
PA_EXT_5763DE0B39DD,EXT_5763DE0B39DD,SFC_84FF6543987A,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,35.929804737312296,1.6659116589482705,37.59571639626056,0.0,5.994147540502506,1.290702002380211,35.92980473731224,1.665911658948286,no,74.0,88.73370325961399,88.73370325961396
PA_EXT_62C7119859BF,EXT_62C7119859BF,SFC_91B74A694C1A,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,35.929804737312296,2.2255078546886677,38.15531259200096,0.0,5.994147540502506,1.4918136125832515,35.92980473731224,2.2255078546886917,no,74.0,86.47087238355216,86.4708723835521
PA_EXT_874FDB205BEC,EXT_874FDB205BEC,SFC_CA0DF2A414ED,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,32.01748749394793,7.85401585130702,39.87150334525495,0.0,5.658399729070749,2.8025017129891374,32.017487493947925,7.854015851307049,no,43.0,50.22741946431405,50.227419464314025
PA_EXT_1974721ED722,EXT_1974721ED722,SFC_0FBA62725BE6,OPEN_PLA_FILMS_2021,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,37.54284273266264,5.401621868114432,42.944464600777074,0.0,6.127221452882425,2.3241389519808076,37.54284273266262,5.401621868114447,no,66.0,48.02555734099248,48.02555734099248
